,truck_id,duration,fill_volume,n_units,orders,frow_warehouse,route_date,stops,total_distance
14,,,80.24160000000002,231.0,TTga5TRSQue6mbW5AtjYYx > AD9NdyzJqwbTcTX42dJEx8 > HUvtzpc48CPjrcbhYhhKiZ > WXa7Y5Ams5oKMYB4bbPxTU > hRzyyUm2KXzJZjpUeWaWMj > 47pkzkwPekESDBCxgua4hU > RStZ2SYBHz4fYXGhi63V7g > WTdq9LN4a2pgUEEBKR8p5J > Cga8A34PA7CJYGZSY7B9UD,Cergy,2021-04-02,Cergy > Cergy > Vitry-sur-Seine > Créteil > Saint-Maur-des-Fossés > Clichy,86.025
0,,,50.9994,130.0,m3BKmYmhZfZ8JbtxkEdy28 > ZXDaZe323KbKLzmsENXyzJ > 77SJRzucfsvyjM68xhAeX8 > 3SmG4gotzYkGrwnadRMSrj,Montauban,2021-04-02,Montauban > Poitiers > La Rochelle,728.26
1,,,70.1896,34.0,9B6paJQhjAhiyUo7Hovbm7,Montauban,2021-04-02,Montauban > Limoges,404.394
2,,,70.2294,233.0,N2kcRcFPtvgxbZDHXAxXBw > Yf9cHheJbR3MXVCrDKy9JU > Ru7kBoCWSbLkn4Pbck72eC > jgtm2PNwX8ZBy6QZN36V3w > SVBuhHkhhLV7V5obqDF8Ew > dVEytTkR5QyvwLUw5hN2Zh > c7k86mzGbSvpGGWKEcVJ6K > 63tXFXVfVtvRxvLwYUY3E2 > ZbkpJV99y7TAuTNzMgK5uB > FsZPU57779dKnoTuGewSzw,Montauban,2021-04-02,Montauban > Montauban > Toulouse > Perpignan > Pau > Mérignac > Bordeaux,831.644
0,,,65.0706,149.0,NfLtWamRtN3PDx7SNfV2DW > E8WNcQ3LZUmfTJsHbqscNe > gVrJcpDqEpy3cUyY9Gi2tS > T65o3ZymMw8fYH3DM3Y2nj > mriuM89u77UJLdWRYpCt9c,Reims,2021-04-02,Reims > Épinal > Reims,429.266
1,,,32.196600000000004,23.0,G3K878vTkjVpQyepuwL2Bo > 4PHgv4p7oFMix6RYSCU9X2,Reims,2021-04-02,Reims > Roubaix > Tourcoing,348.099
2,,,76.9624,188.0,Xg8vEAsH2tNdPWKbYKTkiW > 52PnBaXnyS9DgV9oGUH3Wf > oFjoeFytByX955i9YxDv9G > gpYGZdmpne3xNHW5TvsyYt > Kk74eSeDyYtEB4aSoRr9MY > HyvREv5YyGzV7X4z8ridXV,Reims,2021-04-02,Reims > Mulhouse > Colmar > Metz,633.7
3,,,80.18199999999999,308.0,GFu9ajsHstcn9wHnJU3eim > GPxoPPewK5RYkPCfwP2QdG > ZbCmxA4diXg7uRXB5T6v4s > UrjqGMBdC7n3XEkSHZmfM6 > iRiNBZfxXnnFvVpVAgHR2z > 66x2bFskqbSCd5PYqNkMV8 > 9DaPR9S5ZsWyVqZyH2Saji > KA6vDASpAwb8onazinchjJ > NpHCwSb23qzHTmEgAZRJTq > mH9w9gAVMiMUMXmgMs8Azb > Ue9bAVdNp9VJjbFWoReqjj > B3xY5ur6yNTiRqg5cbifx9 > BvfPcPo6nsgfF5UuEaRmUh > 7bT9uDp9TXfzFnEfP7vwcc,Reims,2021-04-02,Reims > Troyes > Dijon > Besançon > Strasbourg > Nancy,794.763
0,,,76.1037,172.0,9BSth8svDNtGKYeLLbX2J4 > KXvFvKFHX5UwrA4c8Ldatz > ft8yNDxjYBymx4dGJSnRZG > 9kYXo68FKr4nkUaHsUtWv2 > VeEkpcnKS6PA7uxkoDPZsn > U2jN39A4aWyAXLdd3K9Ppn > AyS8mVzX5pxmNedmbLjBbh,Clermont-Ferrand,2021-04-02,Clermont-Ferrand > Saint-Étienne > Villeurbanne > Lyon,301.483
1,,,10.700099999999999,58.0,F4NA2DPCFqvc8pFeSvabhX > Lg75MKVBdAhgG9QdRtzKHC,Clermont-Ferrand,2021-04-02,Clermont-Ferrand > Clermont-Ferrand,0.0
0,,,68.4677,433.0,FQKYxrfVyNrZD8hUnihtRZ > 4T6j4Nqnnk4Kjjp3apZUyy > Uq2xWatScAq37ySYAMturq > Qxe5aszwHJEyh248BVQdi5 > kMvRuMkdWxbZphgUA2vSen > Ley7cB9SgPhgTvx3MQkcRw > XLbZoi5vd3PakVrPAMfrV4 > N6JfcSaBYNGt4CxXynSARs > 4yffpNtNfTQgZ8cEytE8SS > SZszRKCmfHiFJo76G8QbFW > PsY3zYF7Frs6og7cj8KTav > BiHtkaLP4g8Pqmqt3cSTvS > J4AY9ewsnGc9RBqRZ9BkMg > 2diyUYbRMyoCzHb73tBUJy > UWb9bhBpefhM2yHMTdggXv > Eztkf4ZepEPf5MeAHS7xHL > CQTcRMCqL7fASzXb2TsTAo > Mc6wH9fgu6HxjMYv5Pjxar > FGxcufqqbG2K4Ms7wxMvtk > 5ECiZcYYTBTNRRBoQj2VQg,Avignon,2021-04-03,Avignon > Montélimar > Vénissieux > Annecy > Chambéry > Grenoble > Nice > Cannes,796.616
1,,,76.6178,265.0,A2LK2vfSZqDs9TTkwzaa2Q > gcP8bz77MpA5rXiGr3gzbL > L8nQA75hyQUf3mGy6LgYcA > bGqVLSAvSeHaJzCHpWpW7T > UehzaNDRFab3h3QDoxcn5C > Tv787XwLHf5SrX8tXrnNHy > 6vem3Cn6PNFzhdBD5z9FmF > NLzkEVYcjt3HvC4YyyhPRN > BLxHv2W9cjt3cM2Jzva6En > 5DjzoUFqamRva7Vmikaos5 > ASTKxoLfsBGKRwZauFBTZo,Avignon,2021-04-03,Avignon > Aix-en-Provence > Hyères > Toulon > La Seyne-sur-Mer > Marseille,294.923
2,,,64.5447,183.0,Kaf2ec3dJ7A2Es2HRxnRUM > kQu52FHJ7bWktRLLzBueAD > 6JkdYiWdMDhktnjhPTLMhh > ghwKUurTgC4SHpsy6pGJuS > 4yiWCTafTracQXFvaS64k6 > JFEnLaCBP9zSxf3EbAqFjq > UUkDrNnnHf2WhYh6XemRwF,Avignon,2021-04-03,Avignon > Béziers > Nîmes,289.095
0,,,77.658,257.0,NygyteGAWSK3JW84f7nzqB > g5EAVAgis5ZjzNQ79oo5n4 > cr94oFeKbFPMD6i7ioWYfT > HFHcbPh6MoCek6qsEQ7AJ5 > DnTu4WGtaw5jmPnioLqghX > egG2T2niK9ZE7tdTjfLy6u > WpohYZLZLRTZdcxffquUGg > 8cguqJMCWfABVpSZ5vbqFa,Cergy,2021-04-03,Cergy > Cherbourg > Rouen,552.688
1,,,77.41069999999999,145.0,hbxcwPZYVsLs6S8Q5xQWJC > aK4aBrwcxEdwRpDvci3SNw > n9ifNH2weY92TTEHyh3XjE > 9CsehYWi3YafwQ86UWYAbr > TerAjrqTFGQrQqKdX4cJij > VvLcKZVpaPCTghAjdrbKHf,Cergy,2021-04-03,Cergy > Neuilly-sur-Seine > Saint-Denis > Épinay-sur-Seine,54.447
2,,,52.9107,45.0,57kHLKXHjaCFjmSFwmyeue > mDZ3u7cmFFKoH3DBv2WQAu > 4S3Q42LxnQotsLr8jD55MG,Cergy,2021-04-03,Cergy > Sarcelles,47.204
3,,,53.0462,139.0,LNfXHW8VtVhQRfxdiQ5Mpg > HMgyggEtaEHsGKsUiswAMP > 83b4xmfSw4PJKQw8ULLXc7 > ViKmv8qaVXpueUDfGCYjZD > CRgrthBX7QSfusvYFSDzcT > 2RphFKHCg4psw3vgHnwhxP > bDbMrK7xNWSEJKmzNLCEtz,Cergy,2021-04-03,Cergy > Lorient > Quimper > Brest,1025.015
4,,,79.3888,415.0,7jZjRjzjJrd6syRnHhKb2z > ZsiG5KqwtkGuPKPoirProZ > jRTdp4h2cXcf97SeQ2eiin > 2DvmUTHeHFr9REVu2aDiDf > iiKvDfpvqBbdUbswYF6j2t > hivZ97PuC2aB8zsBVp86ew > DCCFPMghZLoppLxw9yA7Rs > WmA8oQEjjtAwt9KMxVsG3P > 3XzBKuGsphMV7eX5bSSsdQ > f6LGbkB3YHmqU5cdpujngV > 9aDRPzjFGijv9LfmmY5G5x > aoJyPS5z85Qc3TgJzmLWiM > VfncfdkT5KBLD7g6RLHrv9,Cergy,2021-04-03,Cergy > Boulogne-Billancourt > Issy-les-Moulineaux > Versailles,64.606
5,,,78.55259999999998,432.0,R4RvSV3C2JqsVUm73fAZMu > WhPP6UPM8aErwcbsDPF3Rr > R8phYifBveroe7eKUi8Qoj > ekbBxUzvoUHh6EAG8hQxB9 > N429bsKxPjQBLYftHDi8Hu > URMqw3GPzvbmU5VspehtCf > hGYzav8LaXZEV5mFzuRAkL > Rr5wwxMGRgZPCKasY3ENz6 > gC3TVjhV8ZAc9fhw8zeL2m > 75NB3ovKsRMLRgGcZvxtED > 5rHnHzEVRXgtQcgdWbdGnq > VFrdZ3XWFAPXvKLfjiHXK9 > 2qScCfEJUvVjhsBiBzJHup > mARCGQtXJkFMeHSLSJtAdn > CvDw2kavhDwAZDw79P3sa3 > n7jeegAGuWNJXb9JHMpThJ,Cergy,2021-04-03,Cergy > Colombes > Levallois-Perret > Paris > Champigny-sur-Marne > Saint-Maur-des-Fossés > Courcouronnes > Tours > Saint-Nazaire,855.981
6,,,63.802800000000005,86.0,Thzm2yh6dNbM96eJEGxMdg > YpwSHcMReqTrkpxqGXg23p > PKXHjxMXBG9nBZabTTjMec,Cergy,2021-04-03,Cergy > Nantes > Le Mans,672.547
7,,,75.44120000000001,96.0,oBPXiiTTAjjcfyaQX9PPp6 > M9qyvUKYRxAKFRJ8srmDYR > Rydv6FHLdoKyqaYkN7AGSq > mpvxZCMMZ8sChZpL3oR68o,Cergy,2021-04-03,Cergy > Boulogne-sur-Mer > Dunkerque,478.21
8,,,74.41489999999999,74.0,konajHx6D9fc7CfgV5Y2d2 > aEdFGCpbb3Aqvknmg2FtxP,Cergy,2021-04-03,Cergy > Orléans,253.122
9,,,56.8108,63.0,dsSMSST9cvMDtyfXftoUHr > ZuA7ULVgSj7nUmCYEhDTQB,Cergy,2021-04-03,Cergy > Beauvais,87.79
10,,,67.01450000000001,297.0,BxPWhyBz75AgbUnXemFQxa > RYSoUoNbARcxbsdBUFt899 > 6i3x2fbZoBY8AyAv25HZon > izde6seqeQFirN54TH7KEX > gyUoAAySjPbpjJ9b7j3K8c > AwhTAmR5uJrNv5nDQNZorU > TcjjYpdKcVN8uegSwjZt2i > nMK3qEdHKUC975SZsRumMq > iSMLkSbGmDiTfd9D6QVXJK > bLVyUUdhT5oneZpLyaCtdw > nnFPejUyhWKnNPBqoygkiY > EF5fTPftefS3u7AYHUZXSH,Cergy,2021-04-03,Cergy > Montreuil > Maisons-Alfort > Ivry-sur-Seine > Antony > Rueil-Malmaison,88.76
11,,,63.409,119.0,3inyQAj6axPYhku4mzPURD > A2WspAu324xUUrDF8r2xav > 4PX3FcWWYbGez9W6wmGSEA > TVikGeTpQRDGZVyZEsfCAm,Cergy,2021-04-03,Cergy > Carrières-sur-Seine > Clichy,46.062
12,,,60.625299999999996,340.0,Wkq9vd8NFa5v8iz9PLxeJW > UgajfU2ETuvPqyaHUepSPL > nYWTcrVzC5QrbBdKrJCivG > XsA9P4UUgQLStnG2g3n9fV > Wq9VXRu2dcU2AMhfKmSZoP > 2URrJKhHNfXfkjorm2iShD > PyBiwNvXdhkKGUyDknHiq7 > gBRzWMAnuHM8Kk8AaGLdWJ > cccvjYhpSGNPoKVWNs5vxr > CYUAFhBV7nK5zjqu3uPyEx > noPCnmuBZEpJh5aQQAdguP > AnvYhMiuyGXYx6o9RaYdkn > 7wPmg45ZtrHpjaBcSDE8Sh > HRH9JAH5qiqp4EBPURhiZ5,Cergy,2021-04-03,Cergy > Aulnay-sous-Bois > Drancy > Pantin,70.444
13,,,59.2787,164.0,hy3bphUtxfTiJLu38D7mWp > UUcJNz4NZRPotuupWGc4Uc > RMLJzjALUNwZZSTcSL5Ur6 > 6cD5ha6XVioahxxZiJe4C6 > a4K27Pzyox7QLL2gYrjeiK > jLa3oRwBan4jizdyEBW5nm,Cergy,2021-04-03,Cergy > Cergy > Argenteuil,33.322
0,,,46.196400000000004,152.0,M8swx82zzwfXQXZNNApQMH > 8GFi4zk9PC9KE28PCSNVgK > 2Zwa6Bmejp86uQMtsvgTEq > jfWWwvzSoxU6KWa3nmiLLT > Tzj36SzMhNFHv5nXfB5Gsm > bhzKh7tbnpGUKVZ5AdNmzC > ZVg8NN7di2L2Ei97dxAH83 > KBt94BH4GijLMU4V95WLKC > P5Xvz2vGHW4XFCM7MeodiQ,Montauban,2021-04-03,Montauban > Limoges > Poitiers > Niort > La Rochelle > Pau,919.089
1,,,73.1186,74.0,di2dJoZqze7HvVQCqdTKeb > hB6BwaqmcWuJSLzCdaKuQe > hfed4hdSnACD3yTdQvppUK,Montauban,2021-04-03,Montauban > Perpignan,384.82
2,,,54.162000000000006,68.0,hUpohpiBnGMaAeVpMHDbUE > SBWesRxZVPi6C9aYwZ6UVG,Montauban,2021-04-03,Montauban > Montauban > Toulouse,93.062
0,,,75.2324,111.0,6si9fsdDPsrsReXq3rq9TG > jJBG8BDTqRy6utk9LvqWYg > CA78N4KzytpWGAb5x2mcBq > 8RDvVCvh48SVs78mpCMBQS,Reims,2021-04-03,Reims > Dijon > Besançon,573.103
1,,,26.448,311.0,A3ekUostjaQUR5ARQo8Qwg > JB9sesdUiQaVYyijgMrDUd > XENozHZNbXcVLtfQSydxK7 > G7UNdAzngk3gH8wZxi2vbU > 9EE7DvkNKGuhWicCa9V9Zi > JZ8HXNKQboVviCMVhZCueV > 2Hj7vYzxhoEZus94UdKB2j > BjMSbvgdMFCCfxuLxzvaUQ > SiycPQ8p7SYfXYTm77tDyJ > TmyGXYdW9tFkc2vsTBoUvM,Reims,2021-04-03,Reims > Lille > Tourcoing > Roubaix > Metz > Strasbourg,871.359
2,,,77.10749999999999,277.0,fU84kbH4vDtb9i5Vsrpywq > crRvmxtCguSjK95oCPdeJZ > N3f89EWTRq8vAjbJAetQ9B > KRPXfgpduXi6mu8BNXertM > fTSwZhZxqDDRFtRX6G2sgf > JpBCRWJzb2BirUoaJKU5Li > 6mGU3atDL7QtrRuvxN4NxK > moZXSKaJTqn59XFmZt4pp6 > KHCoPJUdprioPXTykALyZg > 2guccAj9BpXA79w9ZquuCg > UqqNjt7qNRVkX8C8rFwkM7,Reims,2021-04-03,Reims > Nancy > Colmar > Mulhouse > Belfort,629.817
0,,,42.644400000000005,173.0,5ksMSt8pbvexafVK3bJAMv > Aursc7V7iShdSGAj4tPDZk > TxvbsTtYnbpTmwwq97kQwg > NDHysT7qy367FfrZA2pMHw > 9vowBkaKK8VUgutUBmhsRT > n7fNsVBWFbXmPgaa3cQbaA,Clermont-Ferrand,2021-04-03,Clermont-Ferrand > Clermont-Ferrand > Saint-Étienne > Bourges,501.85
0,,,79.4735,489.0,6Z2KoepbDpCEthR3AtE6un > 4bhYLhH6E2cRddicHYri8w > iH3aqrJ64Le6iMGZxzpQAQ > bg7egJD3se7ncNjRb6SaG2 > CJM2wb56PUpUWKScFk2L35 > 4wQZ5D9uxPQLyKzjfYAZwu > WZaCof2Dmf8EiK6pUzWpiw > GSTPaLPvf27sMiuFEPM6Xn > GQzrehu4LFYM8PnBjYuy5c > GdC5mzdXBS7yeiSBXAc43w > XkFDKihxCEoVqiW5A35gti > NXiiYQusvkyG2PVDzoPTbn > guN33TdL9fTh5R8yPc7iCb > 7HJDXCqUb3MxNYpr5BiHSn > VwxUhuW73g5Pi2kzWnQYe2 > bkeapsLvfrj28iWHxLUK7g > UxVfZXPdcrQtDBPC44NaYC > 5PykSJynuUAuH2rvdsmPDk > LNZCvkBBgYBnbN9UDDEsfg,Avignon,2021-04-05,Avignon > Montélimar > Valence > Vénissieux > Grenoble > Nice > Antibes > Cannes > Toulon > La Seyne-sur-Mer > Marseille,751.944
1,,,45.0122,38.0,aiSSL94JokhH9ZE9C3K5Dj > T9q2MuFBSaC8RUygdUvYc3,Avignon,2021-04-05,Avignon > Avignon,0.0
2,,,49.265,127.0,3rHYxuxHSQKXkhX7EsbbeM > FMyd6WcFPz37U3w3eQLZGe > 7XqaKLaMpY4GNBUrAFnx68 > cjdwk9RW6tVDuzr6HQ5PQQ > gF3gacW3fUHA3PEf4798oW,Avignon,2021-04-05,Avignon > Nîmes > Aix-en-Provence,201.331
0,,,76.8603,414.0,c9DeXBbXJpc6dC3WFrPJkK > iCnUmx5Xf5pkbaZgxo7FqV > BC4KbKPABw5PsSinFELDCw > fccSksm2HQw83AA6cPvB2u > 9ZeSBbMHiAFbmb8wsyTWmc > F8Ugh3Zy8sAncPeiYwwzmp > REWryH2FG4JqyYQAoHa9kL > H6Xzz28zzUq4VVze3REx7j > nstsfXWTeN8HqoUAGLaoBc > 7BW79VWKyQizopFGBCYHGt > UcYt2rHCLnHJe8Higmfwk8 > 2NeaWkfysWEECncxt7i7e7 > 8LrhixZwtVRHxUGG9fNN3n > ctVaDkjYdeSHzZ9jHPHrex > LPPLmWCdAeyoHxCZ2fnFCk > FBpuYDVs3wcdYrzgK49vE6 > mQzh7zvUKMkKKoeKzLTX9c,Cergy,2021-04-05,Cergy > Saint-Nazaire > Lorient > Quimper > Brest > Cherbourg > Boulogne-sur-Mer > Dunkerque > Amiens,1386.264
1,,,49.55,188.0,VmC7qtunLWJEn2rZ7RGLoZ > Wyq8AAm4PF6V6YWX6byTKQ > i6gXCK3zRbJLv432PXDVew > it2ycnp4RG65bR6iaRPyj2 > Jvhw2877iBhRByPkUkRVCj > dp876L5hGs5YaxgetyJbhp,Cergy,2021-04-05,Cergy > Caen > Le Havre > Rouen,381.877
2,,,77.2642,156.0,nwaSFhZQ7RicbAtEsh6AGu > X6RU9Eb9gLaJyxWcSwtvgF > 7FMtRkTc5hbZxhwnEnT4Ha > jC353tykYzjeH2n4Vyrs4f > JmjCKAd9ho6eJcomYri5Pr > bjW2K74tix7VHUwpLUWYTw,Cergy,2021-04-05,Cergy > Rennes > Nantes > Tours,787.058
3,,,75.71770000000001,128.0,LLmwN688wjJYYpy7DSzhEf > HwvxHbw5XGxJzXNx4zJFyT > TKXTDnaL44jgY7qY79krWF > jCL7nrdJmsbivz8Vvm9h3Z > A7RXbArRBczKY5yqxZQjm4,Cergy,2021-04-05,Cergy > Calais > Beauvais,426.637
4,,,50.291199999999996,110.0,BTFctdZgyk3JqyL8pAAfLS > bWpZBxgr4KTERQzjhMzU9F > 7aXSGuXhaxjQgYnLZEbUXb > 2WezdfLbZinjvzcuFw4gdo > AGpTXoUdGa8DxXESHngKyx,Cergy,2021-04-05,Cergy > Le Mans,357.396
5,,,80.251,386.0,Lm2rHeKCaYcKKjS4WAjcMP > 5ieAgsDnQXuDjtW2fncSL5 > 3MzvLuJ8CjgwyR5Ptz6SHD > jbsg2G2rcUNtNoKKwdadgJ > er8SzcQuYjkGBPdBYmvBeL > J3HHEmfQZHSQxXVsmSBkkn > 64sQWZRnwQUhRr7mpUg4iB > CufprAqZuTLKd5GeMd2Pax > njrcJwG82g4DwmsTvUFxkm > FovrjKqnQynkEU8oKi8CJo > JdnEwr8WfjHHbfdJfEjPS9 > KNcYkPgkesC4cJrRGeDC99 > Wxm547hufdnhYcQjc6ZKnM > 4nnB9MjKVddGR7gMLETFEz > 2mkZUB7mTPcQZ6frfxBCLh,Cergy,2021-04-05,Cergy > Saint-Denis > Aubervilliers > Pantin > Champigny-sur-Marne > Saint-Maur-des-Fossés > Courcouronnes > Issy-les-Moulineaux > Boulogne-Billancourt > Versailles,126.402
6,,,77.4176,104.0,eDPXws9mxo2gCbpRR6BqQZ > jcAgWiYKguZMoVnn79WjRa > f32KYcNPJ99SdtLhsTMVue > FhiCpPssCxc9XAXWdK7uQ7,Cergy,2021-04-05,Cergy > Montreuil > Antony > Rueil-Malmaison,85.747
7,,,77.5815,106.0,PbNN4PHg2pAdGPK8sbqHpR > UP4c9TWQBimJEehwjzhnna > DeKZAXp28eeSHYYNvRrHmg > 98BMzVW3KZTvuUK65GWDau > YhSWWs4ssdbAwZZiigYwRJ > 4YpHA5yXPMaQLjaMLe464c,Cergy,2021-04-05,Cergy > Nanterre > Créteil > Maisons-Alfort,80.912
8,,,56.639100000000006,108.0,EgiLNDLMKMBCF7UZgHGQGi > fdpyirHnR76zKxJ2rdMW3j > 4KnoktcT8CsWj3X74BoHuo,Cergy,2021-04-05,Cergy > Carrières-sur-Seine,43.162
9,,,68.2168,373.0,TvuE3cSBBAAz7DWrUhafsr > 9EoXhZ5gYQ2u45DXKNnzRh > PvumBHpmLHuq27ipvTLsM6 > ArPU2o9Q5FJUbZD2DYsiWP > mfaVw498CJMT6wiRyX8K2e > fogeMhx9ZQqS9hyuXBuVs9 > T37faVpvfDktbe64nMv3mC > PWtqcLDR6NxMGVhbP65De5 > 98UBCURu3SWyBp3kTnadDi > 3m7Emj4CW3vwmop6YwrttJ > DTNVPE67eUKTx7PFALqcqm > hiMVAMu9aQjc9NQYx68v9w > 2PxcCfhH8NLPpNBeTDLDVd > T4GsZ32NhrzXihiANFrkB9,Cergy,2021-04-05,Cergy > Cergy > Courbevoic > Neuilly-sur-Seine > Levallois-Perret > Épinay-sur-Seine,50.805
10,,,74.6508,122.0,26zGBre793u8WxsrMz6TTW > GmzTabtPoVmb488UkvGp3p > QMBZfU7a6n6UHXiU8kccJF > 4zNzM3om2BjgoN8YH7NC4E > Vj9icy2WHusBbnYmBiGpXC,Cergy,2021-04-05,Cergy > Sarcelles > Le Blanc-Mesnil,63.256
0,,,76.79809999999999,400.0,EU5jHuPegWHvzqB7Ed8N8A > TAa44WsASBAuhterQVPhZN > AE7kKLav2dLhVo48uSVzcr > 6nX33H7oJLvRH2LMMwZ2pW > miCn48pxqLZbsBc2xrdv5z > fZgrB66XqJAQUB8FXrVwc9 > HxMKB2zkh5Qdx5MLBJEZje > BrPEDUBsoP6usmV5f5jnKS > 2zy3gweaQggEa5ShbDtCJq > WTsKDkrTPoUoiYSrRA2wd2 > RLwfNQT3tQcc9mSfNHpMAa > DG3fhTjeUQTCxJ3Zj8A9hi > XMSzs2gkqu9RcTzdveyPqY > Qpv565xK8msjMNTJwaR6wG > hZKsFK2BysxVj7xZkDdH7o > bNEj2qVgvbpikGncJMfGpp > SQodRWJ6NsLjbay2ZzvNhX,Montauban,2021-04-05,Montauban > Montauban > Toulouse > Bordeaux > Pessac > Mérignac > La Rochelle > Niort > Limoges,821.753
0,,,79.6608,90.0,GPVnbmvYLQ5SvXJHdhq54M > gN76APVuRejxQK3ptLa4CY > 7pmnb45uqF84dLGPg9MKcm > QsSd7asf5wCaL6VcY7LSnT,Reims,2021-04-05,Reims > Belfort > Strasbourg,680.686
1,,,80.6148,163.0,Wjt8u8CCqPdhwzkf9ntjfS > GRt22eCRqciTGazUaWUkEV > iUBzjEkjHwtMqeAxMLS3hk > 4544Mv4T4jgBoGh9WmTXq9 > KknaGSRQY9iagTxENKfBij > FJwYjVN4NuoZTETmVqzpJJ > aLkjMMBEzhBQ2XvepUc6Jf,Reims,2021-04-05,Reims > Troyes > Besançon > Mulhouse > Colmar,722.079
2,,,43.176899999999996,116.0,dwNgFyKB9vumtWqsc7gtRy > hAceDkCSWaWXLkScL3oe9Q > CpQGqxKm6JTSVLdBxoVhiq > mnQAUBRAi2cSZjau39sd3K,Reims,2021-04-05,Reims > Épinal,429.266
3,,,78.8173,64.0,bwyCjoTtLFXpm2HpAPFeHL > Pc8kQMGYQJycC7R9N6fCr5 > B2qKnBGuvALmpxoLbqnqsb,Reims,2021-04-05,Reims > Lille > Tourcoing,354.048
4,,,52.8328,54.0,cqAiNWN9zAuFtRHaZsyhmM > NRvn4fvezDvEiVCezXwsvG > eJxzaQWf2eGdL9JeUUXRrC,Reims,2021-04-05,Reims > Nancy,338.362
5,,,47.67,30.0,oE8AzsPKHyxZMqSy2RHYcJ,Reims,2021-04-05,Reims > Roubaix,340.046
6,,,51.9912,51.0,7qPTLUBX7XcgVHWhqht5v8 > Q4ncRecFhP4tQHqZfEPnow,Reims,2021-04-05,Reims > Reims,0.0
0,,,70.36439999999999,67.0,Gc6DWaFwJxs5HDQ7Ytubqe > YvT8mTw7MzTtwqtAxCy2Jw > HLZVfYgAbrHosi7A47zEqz,Clermont-Ferrand,2021-04-05,Clermont-Ferrand > Clermont-Ferrand,0.0
1,,,50.6971,96.0,9BND569S7b7PiHTp7sda97 > KvutPwJis9zym2YXLGDYJS > NGrirpd4pqgPZzwHZ4ePF4 > PMqynb3NEmin6sAVMBsWh9,Clermont-Ferrand,2021-04-05,Clermont-Ferrand > Saint-Étienne > Villeurbanne > Lyon,301.483
0,,,73.115,126.0,X6GpmiYweRE6tNcb9konRV > htzu5GiQpVEzCNnkdfR29n > hcbzEQBbBUpMr5JXKMtDi7 > jMAFM4uTh6vaRqXEAc3Wq5 > chHeTyEYEYzsixhPUXAkhm > 9wisRdFzyVxgYe3V3ezwZU > Nctux4ftsH9BHMESyoNhib,Avignon,2021-04-04,Avignon > Hyères > Cannes > Antibes,427.032
1,,,57.39790000000001,247.0,g8pCfcDuctPzs64ovo3yzo > hCB4xY3wSvuKNUrhvNEWet > 5WNvucSFA2BhdKAjymoepy > 2nGj3Qk35WqCxd77aVnrvr > ZRVmh6h29u6AWfxbvryVtR > Shjdjm7HRqgYrDFAEbtGd4 > VhVMMuQeLkgd4dDX4CHXg8 > K2HkSaRjNrEWyE6YMPujHD > 77jk3y7YGhnEws5iW93TuZ > QdrtWNpo42PRHrbeqq6N3u,Avignon,2021-04-04,Avignon > Grenoble > Annecy > Vénissieux > Valence > Montélimar,538.255
2,,,50.83839999999999,125.0,LW6mEkxPhJA2nMNdW5F7EE > k3ya4vxredKsEFLvvNFbbs > UpPkHek9pwkhUTTTrJHhVs > kFtjq6YhcLK4C4S6JZXTP7,Avignon,2021-04-04,Avignon > Nîmes > Béziers > Montpellier,289.11
3,,,79.59750000000001,280.0,Y5KrUcAN2cuQCmNP43qzTg > HVWGQzbARjSsY3EERF2V3D > mwUBTC5bian5PdMRvq5mfX > BbFwcgzu5NbMRx33pKTVef > bYnvVbBXGvmyxR3zqMBwTM > fu8BiRKiUucfg2FBotnK2u > 9NqLnqiZ5nESS4d9pwvksR > 68E9YtdScYCiA6da3PFn2R > DcDFYbraiffkYJQU38sdLZ,Avignon,2021-04-04,Avignon > Marseille > La Seyne-sur-Mer > Toulon > Aix-en-Provence,266.38
4,,,79.6169,103.0,DvnW5k5SShZXUbPAqa4aVi > GFAYYbX4BHibbQbK8yMYDE > gmhxgo7JNAEgLYVHsLahJS > f7858nCnRVY3Kinf9JDk7q,Avignon,2021-04-04,Avignon > Avignon,0.0
0,,,77.9648,245.0,JKrpFkw2qAtefVtugTYjvD > hygAtZRGUMjgFdTXPZZKym > CevZM6Rbvxw7nuWN7Qtimw > WWRyFk2yyBrJfeapgJjTEm > d9XggmCLrKoqoMTWffNZkX > PKRLddMEMM9kh8HmEaJ6EJ > fkHvEcp96xZg9BsHsJxACR > 3jNbZTAN4ndky3KXHQ9sTx > MtavLdZERTuLwBaDinARKJ > ahYg6rJBo8UBkDhhQiuJ6t > fwTCFzYpohZYhDSUPWdKeF,Cergy,2021-04-04,Cergy > Le Blanc-Mesnil > Champigny-sur-Marne > Saint-Maur-des-Fossés > Créteil > Clichy,90.284
1,,,76.6527,158.0,hXTHMyS9fRkdxJNA3c8QDD > dfhMGh4jiEaa3h3Txhm8iV > bVZV2qF5pXeGsYsh4FdBK9 > UFXe2aN3qrRShj2mkdYrHc > WrgzBdt3WTvoCmzvuw69Ah > EwrMUBswEzpXYc7hr84vWm,Cergy,2021-04-04,Cergy > Aulnay-sous-Bois > Meaux,122.952
2,,,73.6116,104.0,Wi7pcpF7jWDGikagLTRkiv > KwaYcxtkXVVBBwkmHVaQL8 > jsigRFbqvPpsggt6kDCTHZ,Cergy,2021-04-04,Cergy > Brest > Caen,978.13
